Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2019-02-25,POI-TECH is a cloud industrial internet SaaS platform company.,POI-TECH,https://www.crunchbase.com/organization/poi-tech,"Cloud Computing, Data Mining, Industrial, Information Services, SaaS","Huangpu, Guangdong, China, Asia",Angel Round - POI-TECH,https://www.crunchbase.com/funding_round/poi-tech-angel--f49b5bda,1,CSC Group,Seed,,Angel,2,10000000,CNY,1494902,,,,16994902,USD,16994902,Yes,,http://www.poi-t.com,,Early Stage Venture,,"168,751"
2019-02-01,Transwarp develops big data software technologies for enterprises.,Transwarp,https://www.crunchbase.com/organization/transwarp,"Big Data, Data Center, Information Technology, Software","Xuhui, Shanghai, China, Asia",Series D - Transwarp,https://www.crunchbase.com/funding_round/transwarp-series-d--fdf3734a,3,"T Fund, TCL Capital, Zhongjin Zhide",Late Stage Venture,"T Fund, TCL Capital, Zhongjin Zhide",Series D,7,,,,,,,189181487,USD,189181487,Yes,,http://www.transwarp.io/,$50M to $100M,IPO,,"171,867"
2019-03-11,STO Express is committed to the construction and development of national brands.,STO Express,https://www.crunchbase.com/organization/sto-express,"Delivery, E-Commerce, Staffing Agency","Qingpu, Shanghai, China, Asia",Post-IPO Equity - STO Express,https://www.crunchbase.com/funding_round/sto-express-post-ipo-equity--43bce2b1,1,Alibaba Group,,Alibaba Group,Post-IPO Equity,2,693000000,USD,693000000,,,,1179300000,USD,1179300000,Yes,,http://www.sto.cn/,$1B to $10B,IPO,,"180,177"
2019-01-22,"Immunochina Pharmaceuticals produces cell injections, cell therapy drugs, and other products and provides medical technology development.",Immunochina,https://www.crunchbase.com/organization/immunochina,"Biotechnology, Clinical Trials, Medical, Medical Device, Pharmaceutical","Beijing, Beijing, China, Asia",Series C - Immunochina,https://www.crunchbase.com/funding_round/immunochina-series-c--744de3da,5,"China-Belgium Direct Equity Investment Fund, Peter Thiel, Qingzhe Capital, Sherpa Healthcare Partners, Shougang Fund",Late Stage Venture,"China-Belgium Direct Equity Investment Fund, Peter Thiel, Qingzhe Capital, Sherpa Healthcare Partners, Shougang Fund",Series C,11,140000000,CNY,20564042,,,,45162206,USD,45162206,Yes,,http://www.immunochina.com/,$1M to $10M,Late Stage Venture,,"184,852"
2019-01-01,Tianfeng Securities provides investment banking products and services primarily for institutional and individual clients.,Tianfeng Securities,https://www.crunchbase.com/organization/tianfeng-securities,"Banking, Financial Services, Wealth Management","Wuhan, Hubei, China, Asia",Post-IPO Equity - Tianfeng Securities,https://www.crunchbase.com/funding_round/tianfeng-securities-post-ipo-equity--448f7e45,1,Houji Capital,,,Post-IPO Equity,3,,,,,,,2124000000,CNY,333799563,Yes,,https://www.tfzq.com/,$100M to $500M,IPO,,"185,558"
2019-01-02,"Transcenta is a global biotherapeutic company that fully integrates antibody-based biotherapeutics discovery, R&D and manufacture.",Transcenta,https://www.crunchbase.com/organization/transcenta,"Biopharma, Biotechnology","Huangpu, Shanghai, China, Asia",Venture Round - Transcenta,https://www.crunchbase.com/funding_round/transcenta-series-unknown--8a8f89cd,6,"ARCH Venture Partners, HSG, Lilly Asia Ventures, Taikang Insurance Group, Temasek Holdings, Teng Yue Partners",,"ARCH Venture Partners, Lilly Asia Ventures, Temasek Holdings, Teng Yue Partners",Venture - Series Unknown,4,137000000,USD,137000000,,,,342000000,USD,342000000,Yes,,http://www.transcenta.com/,$1M to $10M,IPO,,"192,309"
2019-01-29,Jusda is a business-to-business (B2B) supply chain management firm.,Jusda,https://www.crunchbase.com/organization/jusda,"Electronics, Logistics, Supply Chain Management","Shenzhen, Guangdong, China, Asia",Series A - Jusda,https://www.crunchbase.com/funding_round/jusda-series-a--aeb88aa1,6,"China Life Insurance, China Railway Supply Chain Group, CICC, IDG Capital, Oriza Holdings, TI Capital",Early Stage Venture,"China Life Insurance, CICC, IDG Capital",Series A,1,2400000000,CNY,356458584,14600000000,CNY,2168456386,2400000000,CNY,356458584,Yes,,https://www.jusdascm.com/,,Early Stage Venture,,"194,325"
2019-02-01,"Snapmaker is entirely made of metal, ensuring a high quality and reliable 3D printing experience.",Snapmaker,https://www.crunchbase.com/organization/snapmaker,"3D Printing, Industrial Engineering, Manufacturing, Precious Metals","Guangdong, Jilin, China, Asia",Seed Round - Snapmaker,https://www.crunchbase.com/funding_round/snapmaker-seed--2cf43758,1,Cowin Capital,Seed,Cowin Capital,Seed,4,2969000,USD,2969000,,,,4269000,USD,4269000,Yes,,https://snapmaker.cn/,$1M to $10M,Early Stage Venture,,"195,426"
2019-01-09,Longmi Agro is a private company engaged in the agricultural products industry chain.,Longmi Agro,https://www.crunchbase.com/organization/longmi-agro,"Agriculture, AgTech, Food and Beverage, Food Processing, Sales","Guangzhou, Guangdong, China, Asia",Series A - Longmi Agro,https://www.crunchbase.com/funding_round/longmi-agro-series-a--7bd837d0,4,"Desun Investments, Huirong Jurong Venture Capital, United Capital, Wang Rui",Early Stage Venture,"Desun Investments, Huirong Jurong Venture Capital, United Capital",Series A,1,30000000,CNY,4401011,,,,30000000,CNY,4401011,Yes,,http://home.longmiwang.com/,,Early Stage Venture,,"197,361"
2019-02-25,"YuanYou provides intelligent manufacturing supply chain solutions for ceramics, refractory materials and other industries.",YuanYou,https://www.crunchbase.com/organization/yuanyou,"Information Technology, Manufacturing, Supply Chain Management","Xuhui, Shanghai, China, Asia",Seed Round - YuanYou,https://www.crunchbase.com/funding_round/yuanyou-seed--7695a0dd,3,"Junsan Capital, K2VC, UnityVC",Seed,,Seed,3,3000000,CNY,448471,,,,6000000,CNY,918565,Yes,,http://www.infomax.net.cn,,Early Stage Venture,,"204,544"
2019-03-18,Xiamen Based  E-commerce Start Up,Zhongzhuangsupei,https://www.crunchbase.com/organization/zhongzhuangsupei,"Building Material, E-Commerce, Internet","Xiamen, Fujian, China, Asia",Series A - Zhongzhuangsupei,https://www.crunchbase.com/funding_round/zhongzhuangsupei-series-a--69294a17,2,"China Creation Ventures (CCV), Galaxy Capital",Early Stage Venture,Galaxy Capital,Series A,5,10000000,CNY,1489625,,,,160000000,CNY,23135463,Yes,,https://www.zzsupei.com/,,Early Stage Venture,,"205,372"
2019-01-09,"Benewake is a high-tech company focused on the R&D and manufacturing of laser radars (LiDAR) in ""robot eyes.""",Benewake,https://www.crunchbase.com/organization/benewake,"Automotive, Machinery Manufacturing, Manufacturing, Robotics","Beijing, Beijing, China, Asia",Series B - Benewake,https://www.crunchbase.com/funding_round/benewake-series-b--71724253,5,"Delta Capital, IDG Capital, Keywise Capital, Shunwei Capital, Valeo",Early Stage Venture,"Delta Capital, Keywise Capital, Valeo",Series B,6,,,,,,,100000000,CNY,13867510,Yes,,http://www.benewake.com/,$10M to $50M,,,"205,717"
2018-12-17,Shanghai Cell Therapy Group is a provider of cellular diagnosis center combining cellular research and treatment services.,Shanghai Cell Therapy Group,https://www.crunchbase.com/organization/shanghai-cell-therapy-group,"Biotechnology, Therapeutics","Jiading, Shanghai, China, Asia",Series C - Shanghai Cell Therapy Group,https://www.crunchbase.com/funding_round/shanghai-cell-therapy-group-series-c--4f18be50,4,"China Industrial Asset Management, China Pacific Insurance, Haier Capital, Legend Capital",Late Stage Venture,"China Industrial Asset Management, China Pacific Insurance, Haier Capital",Series C,4,925000000,CNY,134114066,,,,2260000000,CNY,333435094,Yes,,http://www.shcell.com/en/,$1M to $10M,Late Stage Venture,,"206,629"
2019-02-27,Horizon Robotics is a leading provider of ADAS and AD solutions for passenger vehicles with proprietary software and hardware.,Horizon Robotics,https://www.crunchbase.com/organization/horizon-robotics,"Autonomous Vehicles, Robotics","Haidian, Beijing, China, Asia",Series B - Horizon Robotics,https://www.crunchbase.com/funding_round/horizon-robotics-series-b--14b9cfdc,10,"5Y Capital, CLSA, CMBC Capital Holdings, Hillhouse Investment, Linear Venture, Oceanpine Capital, Oceanwide Holdings, SK China, SK Hynix, V Fund Management",Early Stage Venture,"SK China, SK Hynix",Series B,12,600000000,USD,600000000,2400000000,USD,2400000000,2200300002,USD,2200300002,Yes,,https://horizon.cc/,$50M to $100M,IPO,1,"206,993"
2019-01-10,Airdoc is a medical care solutions provider based in China that uses artificial intelligence.,Airdoc,https://www.crunchbase.com/organization/airdoc,"Artificial Intelligence (AI), Health Care, Machine Learning, Medical, Medical Device","Beijing, Beijing, China, Asia",Series B - Airdoc,https://www.crunchbase.com/funding_round/airdoc-series-b--f890cdd8,3,"CITIC Group Corporation, Ping An Global Voyager, Xiangyu Capital",Early Stage Venture,"CITIC Group Corporation, Ping An Global Voyager",Series B,2,,,,,,,,,,Yes,,https://www.airdoc.com/english/index.html,$10M to $50M,IPO,,"207,094"
2019-03-01,ZongTeng Group is a global cross-border e-commerce infrastructure service provider.,ZongTeng Group,https://www.crunchbase.com/organization/zongteng-group,,"Shenzhen, Guangdong, China, Asia",Series B - ZongTeng Group,https://www.crunchbase.com/funding_round/zongteng-group-series-b--59c582dd,3,"Cathay Capital, Eastern Bell Capital, Prologis Ventures",Early Stage Venture,"Cathay Capital, Prologis Ventures",Series B,2,700000000,CNY,104377908,,,,700000000,CNY,104377908,Yes,,http://www.ztn.com/,,Early Stage Venture,,"208,015"
2019-03-15,Kr Space is the largest co-working space company in China.,Kr Space,https://www.crunchbase.com/organization/kr-space,"Coworking, Internet","Beijing, Beijing, China, Asia",Series C - Kr Space,https://www.crunchbase.com/funding_round/kr-space-series-c--4beeb416,4,"Gopher Asset Management, IDG Capital, Tsing Ventures, Yixing Capital",Late Stage Venture,"Gopher Asset Management, IDG Capital",Series C,6,145000000,USD,145000000,,,,482197558,USD,482197558,Yes,,http://krspace.cn/,$1M to $10M,Late Stage Venture,,"208,597"
2019-02-26,Oceanus Plus focuses on the development of clinical research products and has independent intellectual property rights.,Oceanus Plus,https://www.crunchbase.com/organization/oceanus-plus,"Biotechnology, Health Care, Medical","Shanghai, Shanghai, China, Asia",Series A - Oceanus Plus,https://www.crunchbase.com/funding_round/oceanus-plus-series-a--211d5bcf,1,Med-Fine Capital,Early Stage Venture,Med-Fine Capital,Series A,2,,,,,,,,,,Yes,,http://www.oceanus-plus.com/,,Early Stage Venture,,"208,645"
2019-01-31,Eswin Materials manufactures electronic-grade silicon single crystal polished wafers and epitaxial wafers for electronic and EV industries.,Eswin Materials,https://www.crunchbase.com/organization/eswi-materials,"Electronics, Manufacturing","Beijing, Beijing, China, Asia",Series A - Eswin Materials,https://www.crunchbase.com/funding_round/eswi-materials-series-a--a1d0ac10,4,"Beijing Singularity Power Investment Fund, Broad Vision Funds, IDG Capital, Triniti Capital",Early Stage Venture,IDG Capital,Series A,4,,,,,,,9300000000,CNY,1371932657,Yes,,https://www.eswinsi.com,,Late Stage Venture,1,"209,186"
2019-01-14,Yudo Bio is a provider of  biopharmaceutical products,Yudao Bio,https://www.crunchbase.com/organization/yudao-bio,"Alternative Medicine, Biopharma, Biotechnology, Health Care, Medical","Shanghai, Shanghai, China, Asia",Seed Round - Yudao Bio,https://www.crunchbase.com/funding_round/yudao-bio-seed--d32344d2,1,Fosun Pharma,Seed,Fosun Pharma,Seed,2,,,,,,,40000000,USD,40000000,Yes,,http://www.ucdom.cn/,,Early Stage Venture,,"210,146"
2019-03-19,Mumu Technology is a light food incubation platform,Mumu Technology,https://www.crunchbase.com/organization/mumu-technology,Enterprise,"Shanghai, Shanghai, China, Asia",Angel Round - Mumu Technology,https://www.crunchbase.com/funding_round/mumu-technology-angel--7a61021c,1,Daocin Capital,Seed,Daocin Capital,Angel,2,,,,,,,,,,Yes,,http://www.mumutech.cn/,,Early Stage Venture,,"210,298"
2018-12-25,Medtrum is a diabetes management medical device developer.,Medtrum,https://www.crunchbase.com/organization/medtrum,"Biotechnology, Health Care, Medical, Medical Device","Shanghai, Shanghai, China, Asia",Series C - Medtrum,https://www.crunchbase.com/funding_round/medtrum-series-c--0cce5c8e,5,"3E Bioventures, Bank of China Group Investment, HSG, Shanghai Nuokai Investment Management, ZJ Innopark (Zhangjiang Hi-Tech Park)",Late Stage Venture,"Bank of China Group Investment, HSG",Series C,2,29060000,USD,29060000,,,,29060000,USD,29060000,Yes,,http://medtrum.com/,,Late Stage Venture,,"211,071"
2018-12-03,Keking is a logistics information and services platform operator.,Keking,https://www.crunchbase.com/organization/keking,"Logistics, Mobile Apps, Supply Chain Management","Shanghai, Shanghai, China, Asia",Series C - Keking,https://www.crunchbase.com/funding_round/keking-series-c--b6bd634e,5,"Ant Group, Centurium Capital, HSG, Tebon Securities Co, Tenglan Industry",Late Stage Venture,"Ant Group, Centurium Capital",Series C,3,1000000000,CNY,145277043,,,,1300000000,CNY,192113423,Yes,,https://www.keking.com,,Late Stage Venture,,"211,205"
2018-12-15,Lufax is an investment and financing platform that provides investment and wealth management services.,Lufax,https://www.crunchbase.com/organization/lufax,"Finance, Financial Services, FinTech, Wealth Management","Shanghai, Shanghai, China, Asia",Series C - Lufax,https://www.crunchbase.com/funding_round/lufax-series-c--a206b8b6,11,"All-Stars Investment, Goldman Sachs, Hermitage Capital, JP Morgan Chase, LionRock Capital (Hong Kong), Macquarie Group, Primavera Capital Group, Qatar Investment Authority, SBI Group, UBS, UOB Venture",Late Stage Venture,Primavera Capital Group,Series C,3,1330000000,USD,1330000000,38070000000,USD,38070000000,3015000000,USD,3015000000,Yes,,https://www.lu.com,$1B to $10B,IPO,,"212,803"
2019-01-17,Fantai AI is a financial institution that provides big data investing strategy services.,Fantai AI,https://www.crunchbase.com/organization/fantai-ai,"Artificial Intelligence (AI), Computer, Hardware","Shanghai, Shanghai, China, Asia",Seed Round - Fantai AI,https://www.crunchbase.com/funding_round/fantai-ai-seed--0b17d44b,4,"Chenhui Venture Partners, Frees Fund, Jiadao Capital, Zuo'An Capital",Seed,"Frees Fund, Zuo'An Capital",Seed,2,2220000,USD,2220000,,,,3697700,USD,3697700,Yes,,http://www.fantaiai.com,,Seed,,"215,039"
2019-01-07,BrightGene is a biopharma company.,BrightGene,https://www.crunchbase.com/organization/brightgene,"Biopharma, Biotechnology","Suzhou, Jiangsu, China, Asia",Venture Round - BrightGene,https://www.crunchbase.com/funding_round/brightgene-series-unknown--bdfbc726,4,"GF Qianhe Investment, Highlight Capital, HSG, State Development & Investment Corporation",,"Highlight Capital, HSG",Venture - Series Unknown,1,550000000,CNY,80280497,,,,550000000,CNY,80280497,Yes,,http://www.bright-gene.com/,$10M to $50M,IPO,,"215,161"
2019-01-31,Beijing Lidakang Technology is a maker of artificial body joints.,Beijing Lidakang Technology,https://www.crunchbase.com/organization/beijing-lidakang-technology,"Health Care, Medical","Beijing, Beijing, China, Asia",Series A - Beijing Lidakang Technology,https://www.crunchbase.com/funding_round/beijing-lidakang-technology-series-a--68e0dbf1,2,"Lotus Lake Ventures, Shenzhen Capital Group",Early Stage Venture,"Lotus Lake Ventures, Shenzhen Capital Group",Series A,1,110000000,CNY,16416195,,,,110000000,CNY,16416195,Yes,,http://www.lidakang.com/,,Early Stage Venture,1,"216,793"
2019-02-13,Doer Biologics is a scientific research biopharmaceutical company.,Doer Biologics,https://www.crunchbase.com/organization/zhejiang-daoer-biotechnology,"Biotechnology, Health Care","Hangzhou, Zhejiang, China, Asia",Series A - Doer Biologics,https://www.crunchbase.com/funding_round/zhejiang-daoer-biotechnology-series-a--c72ea13c,3,"Bairui Investment, Kaitai Capital, Sinowisdom",Early Stage Venture,"Bairui Investment, Kaitai Capital",Series A,1,,,,,,,,,,Yes,,http://www.doorbio.com/,,Early Stage Venture,,"217,273"
2019-02-25,NationalChip focuses on chip design and system solution development in the fields of digital TV.,NationalChip,https://www.crunchbase.com/organization/guoxin-technology,"Artificial Intelligence (AI), Semiconductor","Hangzhou, Zhejiang, China, Asia",Series B - NationalChip,https://www.crunchbase.com/funding_round/guoxin-technology-series-b--a00dde74,3,"Lee Kai-Fu, Sinovation Ventures, State Development & Investment Corporation",Early Stage Venture,"Sinovation Ventures, State Development & Investment Corporation",Series B,4,150000000,CNY,22423536,,,,150000000,CNY,22423536,Yes,,http://www.nationalchip.com/,,Early Stage Venture,,"218,845"
