Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2022-02-10,Langboat Technology offers global enterprises a cognitive intelligence platform based on natural language processing technology.,Langboat Technology,https://www.crunchbase.com/organization/langboat-technology,"Artificial Intelligence (AI), Business Intelligence, Natural Language Processing","Haidian, Beijing, China, Asia",Seed Round - Langboat Technology,https://www.crunchbase.com/funding_round/langboat-technology-seed--ad463928,3,"Eight Roads Ventures, Lenovo Capital and Incubator Group (LCIG), Sinovation Ventures",Seed,"Eight Roads Ventures, Lenovo Capital and Incubator Group (LCIG)",Seed,1,100000000,CNY,15737870,,,,100000000,CNY,15737870,Yes,,https://www.langboat.com/en,,Seed,1,"58,116"
2022-03-14,Nutshell Therapeutics invents small molecules in the realm of drug discovery fostered by protein dynamics.,Nutshell Therapeutics,https://www.crunchbase.com/organization/nutshell-therapeutics,"Artificial Intelligence (AI), Health Care, Pharmaceutical, Product Research","Huangpu, Shanghai, China, Asia",Series A - Nutshell Therapeutics,https://www.crunchbase.com/funding_round/nutshell-therapeutics-series-a--1b2b0fa3,7,"Genesis Capital, Hengxu Capital, Kunlun Capital, Matrix Partners China, Northern Light Venture Capital, Source Code Capital, Tencent",Early Stage Venture,Genesis Capital,Series A,3,40000000,USD,40000000,,,,75215374,USD,75215374,Yes,,http://www.allonutshell.cn,$10M to $50M,Early Stage Venture,,"58,164"
2021-12-27,"Choiceform is a user experience platform, that provides online questionnaires, data collection, and analysis, helping firms drive decisions.",Choiceform,https://www.crunchbase.com/organization/choiceform,"Analytics, Data Collection and Labeling, Data Visualization, Software Engineering","Huangpu, Shanghai, China, Asia",Venture Round - Choiceform,https://www.crunchbase.com/funding_round/choiceform-series-unknown--e93052f8,6,"Albatross Venture, Aqua Ventures, HSG, Lightstone Ventures, Wanwu Capital, Zoo Capital",,"HSG, Wanwu Capital",Venture - Series Unknown,1,30000000,USD,30000000,,,,30000000,USD,30000000,Yes,,https://www.choiceform.com/zh,,,,"58,305"
2022-02-08,Morion NanoTech develops graphene thermal interface materials.,Morion NanoTech,https://www.crunchbase.com/organization/morion-nanotech,"Chemical, Mineral, Nanotechnology, Precious Metals","Dongguang, Guangdong, China, Asia",Series B - Morion NanoTech,https://www.crunchbase.com/funding_round/morion-nanotech-series-b--2b82d1d1,2,"CD Capital, Guangzhou Yuexiu Industrial Investment Fund",Early Stage Venture,"CD Capital, Guangzhou Yuexiu Industrial Investment Fund",Series B,2,100000000,CNY,15706477,,,,100000000,CNY,15706477,Yes,,https://www.morion.cn/,,Early Stage Venture,,"58,842"
2022-03-14,UniXell develops cell therapies for the treatment of cancer and neurodegenerative disorders.,UniXell,https://www.crunchbase.com/organization/unixell,"Biotechnology, Medical","Shanghai, Shanghai, China, Asia",Seed Round - UniXell,https://www.crunchbase.com/funding_round/unixell-seed--8192e167,7,"CDH Investments, Fosun Pharma, GL Ventures LLC, Kunlun Capital, Sherpa Healthcare Partners, TF Capital, Winfast Holding",Seed,"CDH Investments, Sherpa Healthcare Partners",Seed,2,200000000,CNY,31419370,,,,200000000,CNY,31419370,Yes,,,,Seed,,"58,947"
2022-01-11,Yizun Biotechnology is a cutting-edge immune cell therapy company that has developed many unique platform technologies.,St Phi Therapeutics,https://www.crunchbase.com/organization/st-phi-therapeutics,"Biotechnology, Hospital, Medical","Shanghai, Shanghai, China, Asia",Series A - St Phi Therapeutics,https://www.crunchbase.com/funding_round/st-phi-therapeutics-series-a--e56ba1f0,6,"Panacea Venture, Shenzhen Capital Group, Tao Capital Partners, Tasly Capital, Teda Venture Capital, VMS Capital",Early Stage Venture,"Shenzhen Capital Group, VMS Capital",Series A,3,,,,,,,100000000,CNY,13815971,Yes,,http://www.stphitherapeutics.com,,Early Stage Venture,1,"58,973"
2022-03-16,Duoduoyun is an android cloud virtualization technology company.,Duoduoyun,https://www.crunchbase.com/organization/duoduoyun,"Cloud Computing, Information Technology, Software","Fuzhou, Jiangxi, China, Asia",Series A - Duoduoyun,https://www.crunchbase.com/funding_round/duoduoyun-series-a--7c3ac69d,1,Zhencheng Capital,Early Stage Venture,Zhencheng Capital,Series A,1,100000000,CNY,15742330,,,,100000000,CNY,15742330,Yes,,http://www.ddyun.com/,,Early Stage Venture,1,"58,967"
2022-02-25,Zhongzhiwei Technology is a developer of collaborative network security solutions powered by artificial intelligence and machine learning.,Zhongzhiwei Technology,https://www.crunchbase.com/organization/zhongzhiwei-technology,"Artificial Intelligence (AI), Machine Learning, Security","Nanking, Jiangsu, China, Asia",Seed Round - Zhongzhiwei Technology,https://www.crunchbase.com/funding_round/zhongzhiwei-technology-seed--ca4004e6,2,"Chuchuang Investment, Winreal Investment",Seed,Winreal Investment,Seed,4,,,,,,,100000000,CNY,13932428,Yes,,https://www.openxorg.com/,,Early Stage Venture,,"59,034"
2021-12-21,BioInno is a provider of CDMO process development and GMP production services to pharmaceutical companies.,BioInno,https://www.crunchbase.com/organization/bioinno,"Biopharma, Biotechnology, Medical, Pharmaceutical, Professional Services","Beijing, Beijing, China, Asia",Series A - BioInno,https://www.crunchbase.com/funding_round/bioinno-series-a--5725fc22,7,"BridgeOne Capital, EFung Capital, Guoxin Investment, TaiKun Fund, Tigermed, Yifeng Capital, Yuanqi Capital",Early Stage Venture,"Guoxin Investment, TaiKun Fund",Series A,1,,,,,,,,,,Yes,,https://www.bioinnobio.com/,,Early Stage Venture,,"59,016"
2021-12-15,MindRank is a clinical stage AI-powered drug discovery company.,MindRank AI,https://www.crunchbase.com/organization/mindrank-ai,"Artificial Intelligence (AI), Biotechnology, Health Care, Pharmaceutical, Precision Medicine","Shanghai, Shanghai, China, Asia",Series A - MindRank AI,https://www.crunchbase.com/funding_round/mindrank-ai-series-a--6f0d21b3,3,"Green Pine Capital Partners, Huagai Capital, Sherpa Healthcare Partners",Early Stage Venture,"Green Pine Capital Partners, Huagai Capital",Series A,3,19000000,USD,19000000,,,,49000000,USD,49000000,Yes,,https://www.mindrank.ai,$1M to $10M,Early Stage Venture,3,"59,041"
2022-03-23,Torey develops chips designed for display processing technology.,Torey,https://www.crunchbase.com/organization/torey,"Electronics, Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - Torey,https://www.crunchbase.com/funding_round/torey-series-a--a23c1683,5,"Galaxy Capital, GreatWall Fund, Guangdong Yuecai Venture Capital Co., Ltd., Hongying Capital, Stony Creek Capital",Early Stage Venture,GreatWall Fund,Series A,1,,,,,,,,,,Yes,,http://www.torey.com.cn/,,Early Stage Venture,,"60,687"
2022-02-18,Coralglobal provides overseas fund settlement services for Chinese companies.,Coralglobal,https://www.crunchbase.com/organization/coralglobal,"Consulting, Finance, Financial Services","Hangzhou, Zhejiang, China, Asia",Series A - Coralglobal,https://www.crunchbase.com/funding_round/coralglobal-series-a--f5efba47,2,"Enlight Growth Partners, Huaou Equity Investment",Early Stage Venture,Enlight Growth Partners,Series A,2,100000000,CNY,15809527,,,,120000000,CNY,18716504,Yes,,https://www.coralglobal.cn,,Early Stage Venture,1,"60,897"
2022-02-28,EZVALO is a smart home decoration solution provider.,EZVALO,https://www.crunchbase.com/organization/ezvalo,Hardware,"Guangzhou, Guangdong, China, Asia",Series B - EZVALO,https://www.crunchbase.com/funding_round/ezvalo-series-b--c1e3a077,6,"Mingdao Investment, Sanqi Mutual Entertainment, Wanlian Guangsheng, Wanlian Tianze, Winreal Investment, Xinxing Fund",Early Stage Venture,"Mingdao Investment, Winreal Investment",Series B,3,200000000,CNY,31698735,,,,200000000,CNY,31698735,Yes,,https://www.ezvalo.com/,$10M to $50M,Early Stage Venture,,"60,918"
2022-02-21,Easy Chat Technology focuses on the online customer-acquiring AI intelligent customer service robot track.,Easy Chat Technology,https://www.crunchbase.com/organization/easy-chat-technology,"Artificial Intelligence (AI), Robotics, SaaS, Software Engineering","Beijing, Beijing, China, Asia",Series B - Easy Chat Technology,https://www.crunchbase.com/funding_round/easy-chat-technology-series-b--e2be1a71,3,"CYTS Hongqi Partnership, Enlight Growth Partners, Fang Fund Partners",Early Stage Venture,CYTS Hongqi Partnership,Series B,1,100000000,CNY,15784572,,,,100000000,CNY,15784572,Yes,,https://www.easyliao.com/,,Early Stage Venture,1,"60,970"
2021-12-27,Kind Pharmaceutical is a clinical-stage biopharmaceutical company that focuses on the discovery and development of anemia drugs.,Kind Pharmaceutical,https://www.crunchbase.com/organization/kind-pharmaceutical,"Biopharma, Biotechnology, Health Care, Therapeutics","Hangzhou, Zhejiang, China, Asia",Series B - Kind Pharmaceutical,https://www.crunchbase.com/funding_round/kind-pharmaceutical-series-b--ec506c88,5,"Ancheng Capital, Decheng Capital, EFung Capital, Gaorong Capital, Northern Light Venture Capital",Early Stage Venture,"Gaorong Capital, Northern Light Venture Capital",Series B,1,50000000,USD,50000000,,,,50000000,USD,50000000,Yes,,http://www.kindpharmaceuticals.com,$10M to $50M,Early Stage Venture,1,"61,023"
2021-12-23,"Milky Future is a cloud engine provider of computing power scheduling engine, data logistics, intelligent operation, and maintenance engine.",Xinghan Future,https://www.crunchbase.com/organization/xinghan-future,"Artificial Intelligence (AI), Cloud Computing, Software Engineering","Haidian, Beijing, China, Asia",Angel Round - Xinghan Future,https://www.crunchbase.com/funding_round/xinghan-future-angel--a8470e61,3,"Chuxin Capital, FutureCap, Matrix Partners China",Seed,"FutureCap, Matrix Partners China",Angel,1,,,,,,,,,,Yes,,http://www.galaxy-future.com/,,Seed,2,"61,783"
2022-02-21,JGene Biotechnology is a biotechnology company engaged in the research of gene and cell therapies for tumor treatment.,JGene Biotechnology,https://www.crunchbase.com/organization/jgene-biotechnology,"Biotechnology, Genetics, Health Care, Life Science","Shenzhen, Guangdong, China, Asia",Seed Round - JGene Biotechnology,https://www.crunchbase.com/funding_round/jgene-biotechnology-seed--1142e02f,2,"EFung Capital, Vinno Capital",Seed,"EFung Capital, Vinno Capital",Seed,3,,,,,,,,,,Yes,,https://www.genocury.com,,Seed,2,"61,973"
2022-03-10,Sirius Core is a fabless innovative enterprise focusing on providing high-performance domestic power semiconductor chips.,Sirius Core,https://www.crunchbase.com/organization/sirius-core,Semiconductor,"Shenzhen, Guangdong, China, Asia",Series A - Sirius Core,https://www.crunchbase.com/funding_round/sirius-core-series-a--878515bc,2,"Guohua Capital, Shenzhen Capital Group",Early Stage Venture,"Guohua Capital, Shenzhen Capital Group",Series A,2,,,,,,,,,,Yes,,https://www.sirius-semi.com/,,Early Stage Venture,,"62,336"
2021-12-29,"Seetrum is an electronics manufacturing firm that provides advanced spectroscopy chips, AI algorithms, and smart perception solutions.",Yoguang Technology,https://www.crunchbase.com/organization/yoguang-technology,"Electronics, Manufacturing, Semiconductor","Haidian, Beijing, China, Asia",Seed Round - Yoguang Technology,https://www.crunchbase.com/funding_round/yoguang-technology-seed--cfc62d3c,10,"China Merchants Venture, HSG, Inno-Chip, Oriza Holdings, SEE Fund, Sincere Capital, Summitview Capital, Tsinghua Holdings, U.S.-China Green Fund, Zhongguancun Science City Science",Seed,Summitview Capital,Seed,1,,,,,,,,,,Yes,,https://www.seetrum.com/,,Seed,,"62,433"
2021-12-21,NeoCura provides an AI medical platform to improve the precision diagnosis and treatment of tumors.,NeoCura,https://www.crunchbase.com/organization/neocure,"Artificial Intelligence (AI), Biotechnology, Health Care, Software","Beijing, Beijing, China, Asia",Series A - NeoCura,https://www.crunchbase.com/funding_round/neocure-series-a--65da7c25,5,"CDH Investments, Jiayin Investment, PICC Capital Investment Management, Shunxi Fund, Yahui Zhou",Early Stage Venture,"PICC Capital Investment Management, Yahui Zhou",Series A,2,500000000,CNY,78467067,,,,750000000,CNY,116689276,Yes,,http://www.neocura.net,$10M to $50M,Early Stage Venture,4,"62,542"
2021-12-21,Meike Solar is a manufacturer of solar photovoltaic polycrystalline silicon wafers.,Meike Solar,https://www.crunchbase.com/organization/meike-solar,"Manufacturing, Service Industry, Solar","Yangzhong, Jiangsu, China, Asia",Series B - Meike Solar,https://www.crunchbase.com/funding_round/meike-solar-series-b--768a9eb8,8,"Beijing Financial Street Capital Operation Center, CCB Capital, China Merchants Venture Capital, Huaneng Capital, Jianxin Capital, SPIC, Winzac Capital, Yunhao Capital",Early Stage Venture,Beijing Financial Street Capital Operation Center,Series B,2,1200000000,CNY,188320962,,,,2200000000,CNY,342968906,Yes,,http://www.meikesolar.com,,Early Stage Venture,,"62,602"
2022-03-01,"Liqun Technology provides development, and manufacturing of chassis domain control solutions based of AI and machine learning technologies.",Liqun Technology,https://www.crunchbase.com/organization/liqun-technology,"Artificial Intelligence (AI), Automotive, Machine Learning, Manufacturing","Jiading, Shanghai, China, Asia",Seed Round - Liqun Technology,https://www.crunchbase.com/funding_round/liqun-technology-seed--01931db5,1,Asia Capital Investment,Seed,,Seed,2,,,,,,,,,,Yes,,https://www.mxdrv.com/,,Seed,,"62,663"
2022-03-28,30+ Years Specialize In High-Precision Alloy Manufacturing,"Xi'an GangYan Special Alloy Co., Ltd.",https://www.crunchbase.com/organization/xi-an-gangyan-special-alloy-co-ltd,Manufacturing,"Xianyang, Shaanxi, China, Asia","Series B - Xi'an GangYan Special Alloy Co., Ltd.",https://www.crunchbase.com/funding_round/xi-an-gangyan-special-alloy-co-ltd-series-b--3a7e5a6f,5,"Guangzhou Defu Technology, Guosen Securities, Kaiyuan Securities, Shaanxi Investment Capital, Yuze Capital",Early Stage Venture,"Guosen Securities, Yuze Capital",Series B,1,100000000,CNY,15693167,,,,100000000,CNY,15693167,Yes,,https://www.alloynickel.com,,Early Stage Venture,,"62,764"
2022-03-23,DeepSight is a computer vision sensing technology development company.,DeepSight,https://www.crunchbase.com/organization/deepsight-3507,"Artificial Intelligence (AI), Industrial Automation, Information Services","Minhang, Shanghai, China, Asia",Series A - DeepSight,https://www.crunchbase.com/funding_round/deepsight-3507-series-a--1df8a7c5,4,"China Creation Ventures (CCV), Rongxing Venture Capital, Shunwei Capital, SND Ventures Group",Early Stage Venture,"China Creation Ventures (CCV), Rongxing Venture Capital",Series A,4,10000000,USD,10000000,,,,11530831,USD,11530831,Yes,,https://www.deepsight.ai/,,Early Stage Venture,,"62,735"
2022-03-11,ELITE Technology is a domestic industrial robot company,ELITE Technology,https://www.crunchbase.com/organization/elite-technology,"3D Technology, Artificial Intelligence (AI), Manufacturing, Robotics","Haidian, Beijing, China, Asia",Series C - ELITE Technology,https://www.crunchbase.com/funding_round/elite-technology-series-c--4653747a,3,"Advantech Capital, Fortune Venture Capital, Shanghai Kunyan Investment Management",Late Stage Venture,"Advantech Capital, Fortune Venture Capital",Series C,3,,,,,,,150000000,CNY,21862220,Yes,,http://www.elibot.cn/,,Late Stage Venture,2,"62,882"
2021-12-28,IBT Wujiang Technology is a med-tech firm focusing on the use of digital therapy for the screening and treatment of cranial nerve diseases.,IBT Wujiang Technology,https://www.crunchbase.com/organization/ibt-wujiang-technology,"Health Care, Medical, Medical Device","Beijing, Beijing, China, Asia",Seed Round - IBT Wujiang Technology,https://www.crunchbase.com/funding_round/ibt-wujiang-technology-seed--e387708d,4,"Legend Star, Linear Capital, MSA Capital, Source Code Capital",Seed,"Legend Star, MSA Capital",Seed,1,,,,,,,,,,Yes,,https://www.wjbrain.com/,,Seed,1,"62,976"
2022-02-18,HeyWhale is a data Science Collaborative Innovation Platform.,HeyWhale,https://www.crunchbase.com/organization/heywhale,"Analytics, Collaboration, Communities, Machine Learning","Xuhui, Shanghai, China, Asia",Series A - HeyWhale,https://www.crunchbase.com/funding_round/heywhale-series-a--ef12fb4c,3,"Conswall Capital, Koala Fund, Wuyuan Technology",Early Stage Venture,"Koala Fund, Wuyuan Technology",Series A,2,,,,,,,,,,Yes,,https://www.heywhale.com,,Early Stage Venture,,"63,012"
