Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2023-09-07,Guanyao Technology is a provider of light field imaging technology that specializes in computational light field imaging.,Guanyao Technology,https://www.crunchbase.com/organization/guanyao-technology,,"Suzhou, Jiangsu, China, Asia",Angel Round - Guanyao Technology,https://www.crunchbase.com/funding_round/guanyao-technology-angel--7e6b59f3,1,Tsing-Yuan Capital,Seed,Tsing-Yuan Capital,Angel,1,,,,,,,,,,Yes,,,,Seed,,"60,636",
2023-08-07,WinPlan is specialized in enterprise digital intelligence and management.,WinPlan,https://www.crunchbase.com/organization/winplan,"Enterprise Resource Planning (ERP), Information Services","Hangzhou, Zhejiang, China, Asia",Angel Round - WinPlan,https://www.crunchbase.com/funding_round/winplan-angel--ec053b81,1,Glory Ventures,Seed,Glory Ventures,Angel,1,10000000,CNY,1390144,,,,10000000,CNY,1390144,Yes,,http://www.shulead.com/,,Seed,1,"60,794",
2023-05-30,"Silan Semiconductor focus on LED chip manufacturing, high-voltage integrated circuit chip manufacturing, and power module packaging.",Silan Semiconductor,https://www.crunchbase.com/organization/silan-semiconductor,"Manufacturing, Packaging Services, Semiconductor","Chengdu, Sichuan, China, Asia",Funding Round - Silan Semiconductor,https://www.crunchbase.com/funding_round/silan-semiconductor-undisclosed--a9152b29,1,China Integrated Circuit Industry Investment Fund (CICF),,China Integrated Circuit Industry Investment Fund (CICF),Funding Round,1,1590000000,CNY,224576271,,,,1590000000,CNY,224576271,Yes,,http://www.silancd.com/,,,,"60,832",
2023-06-26,Jishi yu provides multi-platform centralized and unified intelligent customer care SaaS platform for cross-border e-commerce sellers.,Jishi yu,https://www.crunchbase.com/organization/jishi-yu,"E-Commerce, SaaS, Service Industry","Haidian, Beijing, China, Asia",Seed Round - Jishi yu,https://www.crunchbase.com/funding_round/jishi-yu-seed--3b034720,1,Ferry Venture Capital,Seed,Ferry Venture Capital,Seed,1,,,,,,,,,,Yes,,https://www.jishiyu.chat/,,Seed,1,"61,298",
2023-08-20,"Jinqirui Biology is a biotech company that focuses on the R&D, production & sales of vitro diagnostics equipment and reagents.",Jinqirui Biology,https://www.crunchbase.com/organization/jinqirui-biology,"Biotechnology, Health Diagnostics, Manufacturing","Huangpu, Guangdong, China, Asia",Series C - Jinqirui Biology,https://www.crunchbase.com/funding_round/jinqirui-biology-series-c--38016122,4,"Chenhui Venture Partners, Legend Capital, Peakview Capital, ShengJing360",Late Stage Venture,Peakview Capital,Series C,3,,,,,,,100000000,CNY,15286313,Yes,,http://www.kingcreate.com.cn/,,Late Stage Venture,1,"61,317",
2023-08-21,Voicecomm Center is a call center system solution provider that focuses on product development and integration in computer communication.,Voicecomm Center,https://www.crunchbase.com/organization/voicecomm-center,"Call Center, Cloud Computing, Information and Communications Technology (ICT)","Shanghai, Shanghai, China, Asia",Series C - Voicecomm Center,https://www.crunchbase.com/funding_round/voicecomm-center-series-c--ea06540f,5,"Chengdu Science and Technology Venture Capital, Chenguan Dinghua Private Equity Fund, Foreign Service Equity Investment, Xi Zhan Investment, Zhonghuan Fund",Late Stage Venture,Zhonghuan Fund,Series C,1,,,,,,,,,,Yes,,http://www.voicecomm.cn,,Late Stage Venture,,"61,333",
2023-06-05,Lingcun Integrated Circuit offers chip testing and packaging services.,Lingcun Integrated circuit,https://www.crunchbase.com/organization/lingcun-integrated-circuit,"Energy Storage, Manufacturing","Zhangshan, Guangdong, China, Asia",Series A - Lingcun Integrated circuit,https://www.crunchbase.com/funding_round/lingcun-integrated-circuit-series-a--f89eb67b,1,TopoScend Capital,Early Stage Venture,TopoScend Capital,Series A,1,200000000,CNY,28145229,,,,200000000,CNY,28145229,Yes,,,,Early Stage Venture,,"61,351",
2023-08-24,AlphaMol is a biopharmaceutical company that aims to discover and develop new drug molecules to treat human disorders and diseases.,AlphaMol,https://www.crunchbase.com/organization/alphamol,"Biopharma, Biotechnology, Pharmaceutical","Shenzhen, Guangdong, China, Asia",Series A - AlphaMol,https://www.crunchbase.com/funding_round/alphamol-series-a--4e77c9ff,3,"Huaqiang Capital, New Value Capital, Shanghai Biomedical Industrial Equity Investment Fund",Early Stage Venture,Shanghai Biomedical Industrial Equity Investment Fund,Series A,3,,,,,,,,,,Yes,,https://www.alphamol.com,$1M to $10M,Early Stage Venture,1,"61,379",
2023-08-02,POROSVOC is an audio processing technology company that provides chip-level core services.,POROSVOC,https://www.crunchbase.com/organization/porosvoc,"Artificial Intelligence (AI), Audio, Music","Longhua, Guangdong, China, Asia",Angel Round - POROSVOC,https://www.crunchbase.com/funding_round/porosvoc-angel--77016b34,2,"Jiadao Gongcheng, Zhongke Angel Investment Fund",Seed,"Jiadao Gongcheng, Zhongke Angel Investment Fund",Angel,1,,,,,,,,,,Yes,,https://www.szporos.com/,,Seed,3,"61,736",
2023-09-07,Lingrui Semiconductor focuses on R&D and sales of third-generation semiconductor silicon carbide (SiC) automotive-grade chips.,Lingrui Semiconductor,https://www.crunchbase.com/organization/lingrui-semiconductor,"Manufacturing, Semiconductor","Shanghai, Shanghai, China, Asia",Seed Round - Lingrui Semiconductor,https://www.crunchbase.com/funding_round/lingrui-semiconductor-seed--05cd7e14,1,Qianrong Venture Capital,Seed,Qianrong Venture Capital,Seed,1,,,,,,,,,,Yes,,https://www.lingruisemi.com/,,Seed,1,"61,779",
2023-07-10,Star Tubit provides algorithm-driven intelligent development and distribution of digital assets to individuals and businesses.,Star Tubit,https://www.crunchbase.com/organization/star-tubit,"Artificial Intelligence (AI), Metaverse, SaaS","Xuhui, Shanghai, China, Asia",Corporate Round - Star Tubit,https://www.crunchbase.com/funding_round/star-tubit-corporate-round--978120b6,1,Guomai,,Guomai,Corporate Round,1,15000000,CNY,2074230,235000000,CNY,32496266,15000000,CNY,2074230,Yes,,https://zverse.gachafun.com/,,,,"62,131",
2023-08-25,Shibashuzang serves as a reputable one-stop online store for digital collections.,Shibashuzang,https://www.crunchbase.com/organization/shibashuzang,"Blockchain, E-Commerce, Virtual Currency","Pinggu, Beijing, China, Asia",Venture Round - Shibashuzang,https://www.crunchbase.com/funding_round/shibashuzang-series-unknown--77c452b1,1,Houde Qianhai Fund,,Houde Qianhai Fund,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.18art.art,,,,"62,182",
2023-08-09,"Mengguli New Materials focuses on the R&D, manufacture and sales of cathode materials for lithium-ion battery",Mengguli New Materials,https://www.crunchbase.com/organization/mengguli-new-materials,"Battery, Manufacturing","Tianjin, Guangdong, China, Asia",Venture Round - Mengguli New Materials,https://www.crunchbase.com/funding_round/mengguli-new-materials-series-unknown--11329f76,1,Suzhou International Development Venture Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.htmgl.com.cn/en/,,,,"62,274",
2023-06-19,Mo Dao Technology is a technology start-up specializing in shared wireless charging.,Mo Dao Technology,https://www.crunchbase.com/organization/mo-dao-technology,"Information Technology, Wired Telecommunications, Wireless","Hefei, Anhui, China, Asia",Angel Round - Mo Dao Technology,https://www.crunchbase.com/funding_round/mo-dao-technology-angel--581837dd,1,Shunwei Capital,Seed,Shunwei Capital,Angel,1,20000000,CNY,2792711,,,,20000000,CNY,2792711,Yes,,,,Seed,,"62,324",
2023-08-02,Huaboron Neutron develops boron drugs and boron neutron capture therapy devices for the diagnosis of malignant cancers.,Huaboron Neutron,https://www.crunchbase.com/organization/huaboron-neutron,"Biotechnology, Therapeutics","Hangzhou, Zhejiang, China, Asia",Angel Round - Huaboron Neutron,https://www.crunchbase.com/funding_round/huaboron-neutron-angel--4d44e7af,4,"CAS Star, Kaitai Capital, Kunlun Capital, Nuoyu Capital",Seed,"Kaitai Capital, Nuoyu Capital",Angel,1,100000000,CNY,13905885,,,,100000000,CNY,13905885,Yes,,,,Seed,2,"62,614",
2023-06-20,Proxverse is an enterprise-level real-time autonomous and controllable process intelligence platform.,Proxverse,https://www.crunchbase.com/organization/proxverse,"Enterprise Software, Information Technology, SaaS","Jingan, Shanghai, China, Asia",Series A - Proxverse,https://www.crunchbase.com/funding_round/proxverse-series-a--20d8b47f,2,"Everest Venture Capital, Saizhi One",Early Stage Venture,"Everest Venture Capital, Saizhi One",Series A,1,10000000,CNY,1392409,,,,10000000,CNY,1392409,Yes,,https://www.proxverse.com/,,Early Stage Venture,,"62,613",
2023-07-27,Derlead is a biotechnology company that develops vitro diagnostic reagent products.,Derlead,https://www.crunchbase.com/organization/derlead,"Biotechnology, Life Science","Hangzhou, Zhejiang, China, Asia",Series A - Derlead,https://www.crunchbase.com/funding_round/derlead-series-a--fc0170d8,2,"Jinsheng Group, Zhejiang Synergy",Early Stage Venture,"Jinsheng Group, Zhejiang Synergy",Series A,2,,,,,,,,,,Yes,,,,Early Stage Venture,2,"62,618",
2023-07-12,Bee Photon is a medical device company that manufactures and develops spiral CT probe devices.,Bee Photon,https://www.crunchbase.com/organization/bee-photon,"Electronics, Hardware, Manufacturing, Medical Device","Changzhou, Zhejiang, China, Asia",Series B - Bee Photon,https://www.crunchbase.com/funding_round/bee-photon-series-b--c7b9f92b,1,X Capital,Early Stage Venture,X Capital,Series B,1,,,,,,,,,,Yes,,https://beephoton.com/,,Early Stage Venture,1,"62,711",
2023-06-12,Yaoshi Medical conducts research and development in the field of ocular illness diagnosis and screening equipment.,Yaoshi Medical,https://www.crunchbase.com/organization/yaoshi-medical,"Biotechnology, Health Care, Medical","Suzhou, Jiangsu, China, Asia",Series A - Yaoshi Medical,https://www.crunchbase.com/funding_round/yaoshi-medical-series-a--009d03fe,2,"Delian Capital, Insight Capital",Early Stage Venture,Delian Capital,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,2,"63,082",
2023-08-04,Tsugami Zhizao produces semiconductor IGBTs and conducts ultrasonic testing equipment for research and development.,Tsugami Zhizao,https://www.crunchbase.com/organization/tsugami-zhizao,"Electronics, Manufacturing, Semiconductor","Wuxi Shi, Jiangsu, China, Asia",Series B - Tsugami Zhizao,https://www.crunchbase.com/funding_round/tsugami-zhizao-series-b--03f0e9d3,1,Addor Capital,Early Stage Venture,Addor Capital,Series B,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"63,097",
2023-06-30,Trace Media focuses on the advancement of e-sports education and e-sports derivative business.,Trace Media,https://www.crunchbase.com/organization/trace-media-20ab,"EdTech, eSports, Sports","Putuo, Shanghai, China, Asia",Seed Round - Trace Media,https://www.crunchbase.com/funding_round/trace-media-20ab-seed--c7a6d619,1,Newland Digital Technology,Seed,Newland Digital Technology,Seed,1,,,,,,,,,,Yes,,http://trace-culture.com/,,Seed,,"63,222",
2023-07-19,Farizon Auto is a commercial vehicle brand focusing on the new energy field.,Farizon Auto,https://www.crunchbase.com/organization/farizon-auto,"Autonomous Vehicles, Clean Energy, Electric Vehicle","Hangzhou, Zhejiang, China, Asia",Series A - Farizon Auto,https://www.crunchbase.com/funding_round/farizon-auto-series-a--5607f1eb,6,"Boyu Capital, Guangzhou Yuexiu Industrial Investment Fund, Hidden Hill Capital, Industry Foundation of Xiangtan., Linjiang Industry Group, United Clean Energy",Early Stage Venture,"Boyu Capital, Guangzhou Yuexiu Industrial Investment Fund",Series A,2,600000000,USD,600000000,,,,900000000,USD,900000000,Yes,,https://www.geelycv.com,,Early Stage Venture,,"63,314",
2023-07-06,Inverness manufactures automotive power IC chips that decrease electromagnetic interference and switching losses.,Inverness,https://www.crunchbase.com/organization/inverness-2695,"Manufacturing, Semiconductor","Jiangdu, Zhejiang, China, Asia",Venture Round - Inverness,https://www.crunchbase.com/funding_round/inverness-2695-series-unknown--4c69bfc2,1,Dongfeng Motor Group,,Dongfeng Motor Group,Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,,"63,325",
2023-07-13,"Bolinarun specializes in the creation, production, and distribution of abrasive and polishing materials.",Bolinarun,https://www.crunchbase.com/organization/bolinarun,"Advanced Materials, Manufacturing","Suzhou, Jiangsu, China, Asia",Pre Seed Round - Bolinarun,https://www.crunchbase.com/funding_round/bolinarun-pre-seed--6ae12a5d,2,"Su Venture Capital, Suzhou International Development Venture Capital",Seed,"Su Venture Capital, Suzhou International Development Venture Capital",Pre-Seed,1,,,,,,,,,,Yes,,,,Seed,,"63,348",
2023-06-05,Starwhale is an easy-to-use MLOps platform that helps you efficiently train and publish your models.,Starwhale,https://www.crunchbase.com/organization/starwhale,Software,"Beijing, Beijing, China, Asia",Angel Round - Starwhale,https://www.crunchbase.com/funding_round/starwhale-angel--365443a7,2,"Nanshan Capital, Telescope Investment",Seed,"Nanshan Capital, Telescope Investment",Angel,1,,,,,,,,,,Yes,,https://starwhale.ai/?fbclid=IwAR3ChRIrKhj5weJJu0Lzbms26gKwmFhkNYPeRKg8QjxxGJltaHP1qDzDKQk,,Seed,,"63,354",
2023-06-26,Huajiang Medical Robotics is a surgical robot developer.,Huajiang Medical Robot,https://www.crunchbase.com/organization/huajiang-medical-robot,"Manufacturing, Medical Device, Robotics","Hangzhou, Zhejiang, China, Asia",Series A - Huajiang Medical Robot,https://www.crunchbase.com/funding_round/huajiang-medical-robot-series-a--2b138364,2,"Hangkai Group, Zhejiang Daily Digital Culture",Early Stage Venture,"Hangkai Group, Zhejiang Daily Digital Culture",Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"63,345",
2023-07-31,Shandong Saikesaisi Hydrogen Energy is a domestic PEM pure water electrolysis company.,Shandong Saikesaisi Hydrogen Energy,https://www.crunchbase.com/organization/shandong-saikesaisi-hydrogen-energy,"Water, Water Purification","Jinan, Shandong, China, Asia",Series B - Shandong Saikesaisi Hydrogen Energy,https://www.crunchbase.com/funding_round/shandong-saikesaisi-hydrogen-energy-series-b--34ec10f8,3,"Haitong M&A, Tietai Fund, Zhaoxi Capital",Early Stage Venture,"Haitong M&A, Zhaoxi Capital",Series B,1,,,,,,,,,,Yes,,http://www.ql-spe.com,$1M to $10M,Early Stage Venture,3,"63,385",
2023-07-25,Kanova is a biopharmaceutical firm that focuses on developing therapeutic antibodies to treat cancer and autoimmune diseases.,Kanova,https://www.crunchbase.com/organization/kanova,"Biopharma, Pharmaceutical, Therapeutics","Suzhou, Jiangsu, China, Asia",Series B - Kanova,https://www.crunchbase.com/funding_round/kanova-series-b--b1681716,6,"CD Capital, Life Garden Venture capital, Lotus Lake Ventures, Northern Light Venture Capital, ShenZhen GTJA Investment Group, Yangzhou Fengsheng Investment",Early Stage Venture,ShenZhen GTJA Investment Group,Series B,3,100000000,CNY,14012864,,,,215000000,CNY,30581559,Yes,,http://en.kanovabiopharma.com,,Early Stage Venture,3,"63,398",
2023-07-11,Next Generation Gene Therapeutics is a healthcare company that engages in the research and development of gene therapy.,Next Generation Gene Therapeutics,https://www.crunchbase.com/organization/next-generation-gene-therapeutics,"Biotechnology, Genetics, Health Care, Medical, Therapeutics","Suzhou, Jiangsu, China, Asia",Series B - Next Generation Gene Therapeutics,https://www.crunchbase.com/funding_round/next-generation-gene-therapeutics-series-b--0d32be3a,6,"DT Capital Partners, Leadervc.com, Northern Light Venture Capital, Shanghai Biomedical Industrial Equity Investment Fund, WeDo Capital Management, ZX Capital",Early Stage Venture,Shanghai Biomedical Industrial Equity Investment Fund,Series B,2,40000000,USD,40000000,,,,70000000,USD,70000000,Yes,,,,Early Stage Venture,1,"63,414",
2023-05-22,Jamie Era is a game company whose main business is game development and software operation and maintenance.,Jamie Era,https://www.crunchbase.com/organization/jamie-era,Video Games,"Haidian, Beijing, China, Asia",Venture Round - Jamie Era,https://www.crunchbase.com/funding_round/jamie-era-series-unknown--3b274af6,1,Hanxing Venture Capital,,Hanxing Venture Capital,Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,,"63,411",
